Zip,Zip Code Type,City,state,county,area_codes,Latitude,Longitude,Population
6255,STANDARD,North Grosvenordale,CT,Windham County,860,41.98,-71.9,3685
6256,STANDARD,North Windham,CT,Windham County,860,41.76,-72.13,1930
6259,STANDARD,Pomfret Center,CT,Windham County,860,41.86,-71.99,3170
6260,STANDARD,Putnam,CT,Windham County,860,41.91,-71.9,7299
6262,STANDARD,Quinebaug,CT,Windham County,860,42,-71.93,595
6264,STANDARD,Scotland,CT,Windham County,860,41.7,-72.08,627
6266,STANDARD,South Windham,CT,Windham County,860,41.68,-72.18,511
6268,STANDARD,Storrs Mansfield,CT,Tolland County,860,41.8,-72.25,5888
6277,STANDARD,Thompson,CT,Windham County,860,41.95,-71.86,3680
6278,STANDARD,Ashford,CT,Windham County,860,41.86,-72.11,3875
6279,STANDARD,Willington,CT,Tolland County,860,41.86,-72.27,4823
6280,STANDARD,Windham,CT,Windham County,860,41.7,-72.16,2640
6281,STANDARD,Woodstock,CT,Windham County,860,41.95,-71.98,5695
6282,STANDARD,Woodstock Valley,CT,Windham County,860,41.92,-72.1,1018
6320,STANDARD,New London,CT,New London County,860,41.35,-72.1,19438
6330,STANDARD,Baltic,CT,New London County,860,41.64,-72.07,2420
6331,STANDARD,Canterbury,CT,Windham County,860,41.7,-71.96,4503
6333,STANDARD,East Lyme,CT,New London County,860,41.38,-72.24,6255
6335,STANDARD,Gales Ferry,CT,New London County,860,41.46,-72.09,6197
6336,STANDARD,Gilman,CT,New London County,860,41.58,-72.12,0
6339,STANDARD,Ledyard,CT,New London County,860,41.44,-71.99,7346
6340,STANDARD,Groton,CT,New London County,860,41.32,-72.07,22778
6351,STANDARD,Jewett City,CT,New London County,860,41.6,-71.98,13771
6353,STANDARD,Montville,CT,New London County,860,41.44,-72.12,407
6354,STANDARD,Moosup,CT,Windham County,860,41.71,-71.87,4561
6355,STANDARD,Mystic,CT,New London County,860,41.35,-71.97,11444
6357,STANDARD,Niantic,CT,New London County,860,41.32,-72.19,9545
6359,STANDARD,North Stonington,CT,New London County,860,41.44,-71.89,4802
6360,STANDARD,Norwich,CT,New London County,860,41.55,-72.08,29516
6365,STANDARD,Preston,CT,New London County,860,41.55,-71.99,4233
6370,STANDARD,Oakdale,CT,New London County,860,41.46,-72.18,6678
6371,STANDARD,Old Lyme,CT,New London County,860,41.31,-72.34,8646
6374,STANDARD,Plainfield,CT,Windham County,860,41.67,-71.92,6454
6375,STANDARD,Quaker Hill,CT,New London County,860,41.4,-72.12,3297
6377,STANDARD,Sterling,CT,Windham County,860,41.7,-71.83,2279
6378,STANDARD,Stonington,CT,New London County,860,41.33,-71.9,4885
6379,STANDARD,Pawcatuck,CT,New London County,860,41.37,-71.85,7620
6380,STANDARD,Taftville,CT,New London County,860,41.56,-72.05,2072
6382,STANDARD,Uncasville,CT,New London County,860,41.45,-72.12,8952
6384,STANDARD,Voluntown,CT,New London County,860,41.59,-71.85,2429
6385,STANDARD,Waterford,CT,New London County,860,41.34,-72.14,14516
6401,STANDARD,Ansonia,CT,New Haven County,"203,475",41.34,-73.06,15455
6403,STANDARD,Beacon Falls,CT,New Haven County,203,41.44,-73.04,5256
6405,STANDARD,Branford,CT,New Haven County,203,41.28,-72.81,24804
6409,STANDARD,Centerbrook,CT,Middlesex County,860,41.34,-72.41,559
6410,STANDARD,Cheshire,CT,New Haven County,203,41.5,-72.9,24428
6412,STANDARD,Chester,CT,Middlesex County,860,41.4,-72.45,3382
6413,STANDARD,Clinton,CT,Middlesex County,860,41.27,-72.53,11725
6415,STANDARD,Colchester,CT,New London County,860,41.57,-72.33,14589
6416,STANDARD,Cromwell,CT,Middlesex County,860,41.6,-72.63,12477
6417,STANDARD,Deep River,CT,Middlesex County,860,41.39,-72.43,4028
6418,STANDARD,Derby,CT,New Haven County,"203,475",41.32,-73.08,10248
6419,STANDARD,Killingworth,CT,Middlesex County,860,41.35,-72.56,5878
6420,STANDARD,Salem,CT,New London County,860,41.48,-72.27,3806
6422,STANDARD,Durham,CT,Middlesex County,860,41.47,-72.68,6778
6423,STANDARD,East Haddam,CT,Middlesex County,860,41.45,-72.46,4462
6424,STANDARD,East Hampton,CT,Middlesex County,860,41.57,-72.49,11243
6426,STANDARD,Essex,CT,Middlesex County,860,41.35,-72.39,3055
6437,STANDARD,Guilford,CT,New Haven County,203,41.28,-72.67,19859
6438,STANDARD,Haddam,CT,Middlesex County,860,41.45,-72.5,2338
6441,STANDARD,Higganum,CT,Middlesex County,860,41.49,-72.55,4936
6442,STANDARD,Ivoryton,CT,Middlesex County,860,41.34,-72.43,2513
6443,STANDARD,Madison,CT,New Haven County,203,41.27,-72.59,16636
6447,STANDARD,Marlborough,CT,Hartford County,860,41.63,-72.45,5825
6450,STANDARD,Meriden,CT,New Haven County,203,41.53,-72.79,29435
6451,STANDARD,Meriden,CT,New Haven County,203,41.53,-72.79,19143
6455,STANDARD,Middlefield,CT,Middlesex County,860,41.5,-72.71,3042
6457,STANDARD,Middletown,CT,Middlesex County,860,41.54,-72.65,36168
6460,STANDARD,Milford,CT,New Haven County,203,41.22,-73.06,34070
6461,STANDARD,Milford,CT,New Haven County,203,41.23,-73.08,12602
6468,STANDARD,Monroe,CT,Fairfield County,203,41.36,-73.2,17424
6469,STANDARD,Moodus,CT,Middlesex County,860,41.5,-72.45,2768
6470,STANDARD,Newtown,CT,Fairfield County,"203,475",41.41,-73.31,14030
6471,STANDARD,North Branford,CT,New Haven County,203,41.33,-72.77,6874
6472,STANDARD,Northford,CT,New Haven County,203,41.38,-72.77,6231
6473,STANDARD,North Haven,CT,New Haven County,203,41.38,-72.85,21685
6475,STANDARD,Old Saybrook,CT,Middlesex County,860,41.29,-72.36,9324
6477,STANDARD,Orange,CT,New Haven County,203,41.27,-73.02,13053
6478,STANDARD,Oxford,CT,New Haven County,"203,475",41.42,-73.11,11216
6479,STANDARD,Plantsville,CT,Hartford County,860,41.57,-72.9,8677
6480,STANDARD,Portland,CT,Middlesex County,860,41.58,-72.62,8392
6481,STANDARD,Rockfall,CT,Middlesex County,860,41.53,-72.69,909
6482,STANDARD,Sandy Hook,CT,Fairfield County,203,41.4,-73.24,9509
6483,STANDARD,Seymour,CT,New Haven County,"203,475",41.4,-73.06,14118
6484,STANDARD,Shelton,CT,Fairfield County,"203,475",41.3,-73.13,35618
6488,STANDARD,Southbury,CT,New Haven County,203,41.48,-73.22,17282
6489,STANDARD,Southington,CT,Hartford County,860,41.6,-72.88,28496
6492,STANDARD,Wallingford,CT,New Haven County,203,41.44,-72.81,39797
6497,STANDARD,Stratford,CT,Fairfield County,203,41.19,-73.12,0
6498,STANDARD,Westbrook,CT,Middlesex County,860,41.28,-72.45,5947
6510,STANDARD,New Haven,CT,New Haven County,"203,475",41.31,-72.92,1404
6511,STANDARD,New Haven,CT,New Haven County,"203,475",41.31,-72.92,31415
6512,STANDARD,East Haven,CT,New Haven County,203,41.29,-72.86,24262
6513,STANDARD,New Haven,CT,New Haven County,203,41.31,-72.92,25270
6514,STANDARD,Hamden,CT,New Haven County,203,41.37,-72.9,20719
6515,STANDARD,New Haven,CT,New Haven County,203,41.31,-72.92,10815
6516,STANDARD,West Haven,CT,New Haven County,203,41.27,-72.96,42606
6517,STANDARD,Hamden,CT,New Haven County,203,41.37,-72.9,12658
6518,STANDARD,Hamden,CT,New Haven County,203,41.37,-72.9,13044
6519,STANDARD,New Haven,CT,New Haven County,"203,475",41.31,-72.92,9594
6524,STANDARD,Bethany,CT,New Haven County,203,41.42,-72.99,5070
6525,STANDARD,Woodbridge,CT,New Haven County,203,41.34,-72.96,8587
6604,STANDARD,Bridgeport,CT,Fairfield County,"203,475",41.18,-73.19,17228
6605,STANDARD,Bridgeport,CT,Fairfield County,"203,475",41.18,-73.19,15128
6606,STANDARD,Bridgeport,CT,Fairfield County,203,41.18,-73.19,34905
6607,STANDARD,Bridgeport,CT,Fairfield County,203,41.18,-73.19,5251
6608,STANDARD,Bridgeport,CT,Fairfield County,"203,475",41.18,-73.19,8867
6610,STANDARD,Bridgeport,CT,Fairfield County,203,41.18,-73.19,16983
6611,STANDARD,Trumbull,CT,Fairfield County,"203,475",41.25,-73.2,31966
6612,STANDARD,Easton,CT,Fairfield County,203,41.24,-73.31,6798
6614,STANDARD,Stratford,CT,Fairfield County,203,41.2,-73.13,28948
6615,STANDARD,Stratford,CT,Fairfield County,203,41.2,-73.13,15405
6650,STANDARD,Bridgeport,CT,Fairfield County,203,41.18,-73.19,0
6702,STANDARD,Waterbury,CT,New Haven County,"203,475",41.55,-73.03,1545
6704,STANDARD,Waterbury,CT,New Haven County,203,41.55,-73.03,17963
6705,STANDARD,Waterbury,CT,New Haven County,203,41.55,-73.03,20413
6706,STANDARD,Waterbury,CT,New Haven County,203,41.55,-73.03,10326
6708,STANDARD,Waterbury,CT,New Haven County,"203,475",41.55,-73.03,22350
6710,STANDARD,Waterbury,CT,New Haven County,"475,203",41.55,-73.03,6891
6712,STANDARD,Prospect,CT,New Haven County,203,41.49,-72.97,8427
6716,STANDARD,Wolcott,CT,New Haven County,203,41.61,-72.98,14506
6750,STANDARD,Bantam,CT,Litchfield County,860,41.72,-73.24,1166
6751,STANDARD,Bethlehem,CT,Litchfield County,,41.63,-73.21,3217
6752,STANDARD,Bridgewater,CT,Litchfield County,,41.52,-73.36,1631
6754,STANDARD,Cornwall Bridge,CT,Litchfield County,,41.81,-73.37,1348
6755,STANDARD,Gaylordsville,CT,Litchfield County,,41.64,-73.48,1053
6756,STANDARD,Goshen,CT,Litchfield County,860,41.85,-73.23,2576
6757,STANDARD,Kent,CT,Litchfield County,860,41.72,-73.47,1917
6758,STANDARD,Lakeside,CT,Litchfield County,,41.68,-73.23,0
6759,STANDARD,Litchfield,CT,Litchfield County,860,41.74,-73.19,5166
6762,STANDARD,Middlebury,CT,New Haven County,203,41.52,-73.12,6856
6763,STANDARD,Morris,CT,Litchfield County,,41.68,-73.17,1862
6770,STANDARD,Naugatuck,CT,New Haven County,"203,475",41.48,-73.05,26868
6776,STANDARD,New Milford,CT,Litchfield County,860,41.58,-73.4,22771
6777,STANDARD,New Preston Marble Dale,CT,Litchfield County,860,41.69,-73.34,1494
6778,STANDARD,Northfield,CT,Litchfield County,860,41.71,-73.12,1164
6779,STANDARD,Oakville,CT,Litchfield County,860,41.59,-73.08,6985
6782,STANDARD,Plymouth,CT,Litchfield County,,41.65,-73.04,2160
6783,STANDARD,Roxbury,CT,Litchfield County,,41.55,-73.3,2017
6784,STANDARD,Sherman,CT,Fairfield County,203,41.58,-73.5,3283
6785,STANDARD,South Kent,CT,Litchfield County,,41.69,-73.46,585
6786,STANDARD,Terryville,CT,Litchfield County,,41.67,-73,8443
6787,STANDARD,Thomaston,CT,Litchfield County,860,41.67,-73.07,6903
6790,STANDARD,Torrington,CT,Litchfield County,860,41.83,-73.12,30090
6791,STANDARD,Harwinton,CT,Litchfield County,860,41.75,-73.05,5110
6793,STANDARD,Washington,CT,Litchfield County,860,41.63,-73.28,998
6794,STANDARD,Washington Depot,CT,Litchfield County,860,41.65,-73.32,1102
6795,STANDARD,Watertown,CT,Litchfield County,860,41.61,-73.12,12552
6796,STANDARD,West Cornwall,CT,Litchfield County,860,41.87,-73.33,779
6798,STANDARD,Woodbury,CT,Litchfield County,203,41.56,-73.2,8844
6801,STANDARD,Bethel,CT,Fairfield County,203,41.37,-73.41,16312
6804,STANDARD,Brookfield,CT,Fairfield County,203,41.46,-73.39,14886
6807,STANDARD,Cos Cob,CT,Fairfield County,203,41.06,-73.59,6107
6810,STANDARD,Danbury,CT,Fairfield County,"203,475",41.4,-73.47,35694
6811,STANDARD,Danbury,CT,Fairfield County,"203,475",41.4,-73.47,24956
6812,STANDARD,New Fairfield,CT,Fairfield County,203,41.48,-73.48,12686
6820,STANDARD,Darien,CT,Fairfield County,203,41.05,-73.47,18239
6824,STANDARD,Fairfield,CT,Fairfield County,"203,475",41.13,-73.28,26855
6825,STANDARD,Fairfield,CT,Fairfield County,"203,475",41.13,-73.28,16768
6830,STANDARD,Greenwich,CT,Fairfield County,203,41.06,-73.63,19812
6831,STANDARD,Greenwich,CT,Fairfield County,203,41.06,-73.63,12950
6840,STANDARD,New Canaan,CT,Fairfield County,203,41.14,-73.49,17448
6850,STANDARD,Norwalk,CT,Fairfield County,203,41.09,-73.42,15241
6851,STANDARD,Norwalk,CT,Fairfield County,203,41.09,-73.42,22550
6853,STANDARD,Norwalk,CT,Fairfield County,203,41.09,-73.42,3224
6854,STANDARD,Norwalk,CT,Fairfield County,203,41.09,-73.42,21479
6855,STANDARD,Norwalk,CT,Fairfield County,203,41.09,-73.42,6256
6870,STANDARD,Old Greenwich,CT,Fairfield County,203,41.03,-73.56,6308
6877,STANDARD,Ridgefield,CT,Fairfield County,203,41.27,-73.49,21748
6878,STANDARD,Riverside,CT,Fairfield County,203,41.03,-73.58,7019
6880,STANDARD,Westport,CT,Fairfield County,203,41.12,-73.34,23735
6883,STANDARD,Weston,CT,Fairfield County,203,41.22,-73.37,9143
6890,STANDARD,Southport,CT,Fairfield County,203,41.14,-73.28,3874
6896,STANDARD,Redding,CT,Fairfield County,203,41.3,-73.38,7867
6897,STANDARD,Wilton,CT,Fairfield County,203,41.18,-73.42,16501
6901,STANDARD,Stamford,CT,Fairfield County,"475,203",41.09,-73.55,5368
6902,STANDARD,Stamford,CT,Fairfield County,"203,475",41.09,-73.55,47130
6903,STANDARD,Stamford,CT,Fairfield County,203,41.09,-73.55,13113
6905,STANDARD,Stamford,CT,Fairfield County,203,41.09,-73.55,17913
6906,STANDARD,Stamford,CT,Fairfield County,"203,475",41.09,-73.55,7923
6907,STANDARD,Stamford,CT,Fairfield County,203,41.09,-73.55,8014
6910,STANDARD,Stamford,CT,Fairfield County,203,41.09,-73.55,0
7001,STANDARD,Avenel,NJ,Middlesex County,"732,848,908",40.58,-74.27,11573
7002,STANDARD,Bayonne,NJ,Hudson County,"201,551",40.66,-74.11,49850
7003,STANDARD,Bloomfield,NJ,Essex County,"862,973",40.81,-74.18,40014
7004,STANDARD,Fairfield,NJ,Essex County,862,40.88,-74.3,7094
7005,STANDARD,Boonton,NJ,Morris County,"862,973",40.9,-74.4,13492
7006,STANDARD,Caldwell,NJ,Essex County,"201,862,973",40.83,-74.27,22600
7008,STANDARD,Carteret,NJ,Middlesex County,732,40.58,-74.22,18300
7009,STANDARD,Cedar Grove,NJ,Essex County,973,40.85,-74.22,10730
7010,STANDARD,Cliffside Park,NJ,Bergen County,"201,551",40.82,-73.98,18008
7011,STANDARD,Clifton,NJ,Passaic County,862,40.86,-74.15,32734
7012,STANDARD,Clifton,NJ,Passaic County,862,40.86,-74.15,10729
7013,STANDARD,Clifton,NJ,Passaic County,862,40.86,-74.15,23975
7014,STANDARD,Clifton,NJ,Passaic County,862,40.86,-74.15,4646
7016,STANDARD,Cranford,NJ,Union County,908,40.65,-74.3,20361
7017,STANDARD,East Orange,NJ,Essex County,862,40.76,-74.21,25182
7018,STANDARD,East Orange,NJ,Essex County,862,40.76,-74.21,19385
7020,STANDARD,Edgewater,NJ,Bergen County,"201,551",40.82,-73.97,8894
7021,STANDARD,Essex Fells,NJ,Essex County,862,40.82,-74.28,2007
7022,STANDARD,Fairview,NJ,Bergen County,"201,551",40.81,-74,9349
7023,STANDARD,Fanwood,NJ,Union County,908,40.64,-74.38,6663
7024,STANDARD,Fort Lee,NJ,Bergen County,,40.85,-73.97,29968
7026,STANDARD,Garfield,NJ,Bergen County,,40.87,-74.1,25066
7027,STANDARD,Garwood,NJ,Union County,,40.65,-74.32,3694
7028,STANDARD,Glen Ridge,NJ,Essex County,862,40.8,-74.2,6868
7029,STANDARD,Harrison,NJ,Hudson County,"201,862",40.74,-74.15,13420
7030,STANDARD,Hoboken,NJ,Hudson County,862,40.74,-74.02,37267
7031,STANDARD,North Arlington,NJ,Bergen County,,40.79,-74.12,13771
7032,STANDARD,Kearny,NJ,Hudson County,"201,551",40.75,-74.11,31241
7033,STANDARD,Kenilworth,NJ,Union County,908,40.67,-74.28,7022
7034,STANDARD,Lake Hiawatha,NJ,Morris County,,40.88,-74.38,8365
7035,STANDARD,Lincoln Park,NJ,Morris County,,40.92,-74.3,9191
7036,STANDARD,Linden,NJ,Union County,908,40.62,-74.23,35142
7039,STANDARD,Livingston,NJ,Essex County,"862,973",40.78,-74.32,27160
7040,STANDARD,Maplewood,NJ,Essex County,862,40.73,-74.27,20973
7041,STANDARD,Millburn,NJ,Essex County,"862,973",40.74,-74.32,6225
7042,STANDARD,Montclair,NJ,Essex County,862,40.82,-74.21,21177
7043,STANDARD,Montclair,NJ,Essex County,862,40.82,-74.21,10966
7044,STANDARD,Verona,NJ,Essex County,973,40.83,-74.24,11979
7045,STANDARD,Montville,NJ,Morris County,,40.9,-74.36,9442
7046,STANDARD,Mountain Lakes,NJ,Morris County,,40.89,-74.44,3888
7047,STANDARD,North Bergen,NJ,Hudson County,,40.79,-74.02,45454
7050,STANDARD,Orange,NJ,Essex County,"862,973",40.76,-74.23,22984
7052,STANDARD,West Orange,NJ,Essex County,862,40.79,-74.26,39097
7054,STANDARD,Parsippany,NJ,Morris County,862,40.85,-74.4,26016
7055,STANDARD,Passaic,NJ,Passaic County,"201,862,973",40.85,-74.12,51244
7057,STANDARD,Wallington,NJ,Bergen County,,40.85,-74.1,9893
7058,STANDARD,Pine Brook,NJ,Morris County,,40.86,-74.34,5037
7059,STANDARD,Warren,NJ,Somerset County,,40.63,-74.51,14590
7060,STANDARD,Plainfield,NJ,Union County,908,40.63,-74.4,32363
7062,STANDARD,Plainfield,NJ,Union County,908,40.63,-74.4,10678
7063,STANDARD,Plainfield,NJ,Union County,"732,908",40.63,-74.4,10226
7064,STANDARD,Port Reading,NJ,Middlesex County,,40.56,-74.24,3342
7065,STANDARD,Rahway,NJ,Union County,"908,732,848",40.6,-74.28,22711
7066,STANDARD,Clark,NJ,Union County,"732,848,908",40.62,-74.31,13402
7067,STANDARD,Colonia,NJ,Middlesex County,,40.59,-74.31,16467
7068,STANDARD,Roseland,NJ,Essex County,862,40.82,-74.3,5568
7069,STANDARD,Watchung,NJ,Somerset County,908,40.64,-74.44,5361
7070,STANDARD,Rutherford,NJ,Bergen County,201,40.81,-74.1,15695
7071,STANDARD,Lyndhurst,NJ,Bergen County,,40.79,-74.11,17397
7072,STANDARD,Carlstadt,NJ,Bergen County,,40.82,-74.06,5244
7073,STANDARD,East Rutherford,NJ,Bergen County,,40.81,-74.08,7669
7074,STANDARD,Moonachie,NJ,Bergen County,,40.84,-74.05,2419
7075,STANDARD,Wood Ridge,NJ,Bergen County,,40.85,-74.08,6891
7076,STANDARD,Scotch Plains,NJ,Union County,,40.63,-74.37,21342
7077,STANDARD,Sewaren,NJ,Middlesex County,,40.55,-74.26,2427
7078,STANDARD,Short Hills,NJ,Essex County,862,40.74,-74.33,12661
7079,STANDARD,South Orange,NJ,Essex County,862,40.74,-74.26,13008
7080,STANDARD,South Plainfield,NJ,Middlesex County,,40.57,-74.41,20808
7081,STANDARD,Springfield,NJ,Union County,,40.69,-74.32,14082
7082,STANDARD,Towaco,NJ,Morris County,,40.93,-74.34,5229
7083,STANDARD,Union,NJ,Union County,908,40.69,-74.26,45808
7086,STANDARD,Weehawken,NJ,Hudson County,"201,551,908,973,732,000",40.76,-74.01,9749
7087,STANDARD,Union City,NJ,Hudson County,"862,201,551,908,973",40.76,-74.03,47868
7088,STANDARD,Vauxhall,NJ,Union County,908,40.71,-74.28,2775
7090,STANDARD,Westfield,NJ,Union County,908,40.65,-74.34,26906
7092,STANDARD,Mountainside,NJ,Union County,,40.68,-74.36,5963
7093,STANDARD,West New York,NJ,Hudson County,,40.78,-74,42640
7094,STANDARD,Secaucus,NJ,Hudson County,"201,908,973",40.78,-74.06,14192
7095,STANDARD,Woodbridge,NJ,Middlesex County,"732,848",40.55,-74.28,17272
7102,STANDARD,Newark,NJ,Essex County,"201,551,732,848,862,000,000",40.72,-74.17,5503
7103,STANDARD,Newark,NJ,Essex County,"201,551,848,862,908,000,000",40.72,-74.17,20135
7104,STANDARD,Newark,NJ,Essex County,973,40.72,-74.17,35277
7105,STANDARD,Newark,NJ,Essex County,"732,201,551,848,862,000,000",40.72,-74.17,29429
7106,STANDARD,Newark,NJ,Essex County,"908,973",40.72,-74.17,22439
7107,STANDARD,Newark,NJ,Essex County,"973,908",40.72,-74.17,25902
7108,STANDARD,Newark,NJ,Essex County,"973,201,908",40.72,-74.17,15957
7109,STANDARD,Belleville,NJ,Essex County,"862,973",40.79,-74.16,30299
7110,STANDARD,Nutley,NJ,Essex County,"862,973",40.81,-74.15,25001
7111,STANDARD,Irvington,NJ,Essex County,862,40.72,-74.23,41875
7112,STANDARD,Newark,NJ,Essex County,"908,973",40.72,-74.17,19082
7114,STANDARD,Newark,NJ,Essex County,973,40.72,-74.17,6170
7201,STANDARD,Elizabeth,NJ,Union County,"908,973",40.66,-74.19,19403
7202,STANDARD,Elizabeth,NJ,Union County,908,40.66,-74.19,29174
7203,STANDARD,Roselle,NJ,Union County,908,40.65,-74.26,17452
7204,STANDARD,Roselle Park,NJ,Union County,,40.66,-74.26,11435
7205,STANDARD,Hillside,NJ,Union County,,40.69,-74.23,18782
7206,STANDARD,Elizabethport,NJ,Union County,908,40.66,-74.19,18980
7208,STANDARD,Elizabeth,NJ,Union County,908,40.66,-74.19,24374
7302,STANDARD,Jersey City,NJ,Hudson County,"201,551,862,973,908",40.71,-74.06,28393
7304,STANDARD,Jersey City,NJ,Hudson County,201,40.71,-74.06,31180
7305,STANDARD,Jersey City,NJ,Hudson County,201,40.71,-74.06,46569
7306,STANDARD,Jersey City,NJ,Hudson County,201,40.71,-74.06,39173
7307,STANDARD,Jersey City,NJ,Hudson County,201,40.71,-74.06,34041
7309,STANDARD,Jersey City,NJ,Hudson County,201,40.71,-74.03,0
7310,STANDARD,Jersey City,NJ,Hudson County,"908,201,551,862,973",40.71,-74.06,9640
7311,STANDARD,Jersey City,NJ,Hudson County,"201,908,551,862,973",40.71,-74.06,430
7401,STANDARD,Allendale,NJ,Bergen County,,41.03,-74.13,5823
7403,STANDARD,Bloomingdale,NJ,Passaic County,862,41.02,-74.33,6373
7405,STANDARD,Butler,NJ,Morris County,"862,973",40.99,-74.34,16050
7407,STANDARD,Elmwood Park,NJ,Bergen County,"201,551",40.9,-74.11,17030
7410,STANDARD,Fair Lawn,NJ,Bergen County,"201,551",40.93,-74.11,29095
7416,STANDARD,Franklin,NJ,Sussex County,"862,973",41.11,-74.58,4804
7417,STANDARD,Franklin Lakes,NJ,Bergen County,,41,-74.2,9986
7418,STANDARD,Glenwood,NJ,Sussex County,862,41.24,-74.48,2288
7419,STANDARD,Hamburg,NJ,Sussex County,862,41.14,-74.57,7852
7420,STANDARD,Haskell,NJ,Passaic County,862,41.02,-74.3,4023
7421,STANDARD,Hewitt,NJ,Passaic County,973,41.16,-74.35,6615
7422,STANDARD,Highland Lakes,NJ,Sussex County,973,41.17,-74.44,6178
7423,STANDARD,Ho Ho Kus,NJ,Bergen County,,40.99,-74.09,3722
7424,STANDARD,Little Falls,NJ,Passaic County,"862,973",40.87,-74.21,20128
7430,STANDARD,Mahwah,NJ,Bergen County,201,41.08,-74.18,21442
7432,STANDARD,Midland Park,NJ,Bergen County,,40.99,-74.14,6264
